date,cash,position_value,total_value,positions,return,equity,drawdown
2025-08-01,13189.549854377052,1447435.5,1460625.049854377,"{'159915': {'shares': 628500.0, 'price': 2.303, 'value': 1447435.5, 'profit_pct': 12.55867420250983}}",0.0008613317251431329,1.4606250498543771,-3.3278067344368223
2025-08-04,13189.549854377052,1453720.5,1466910.049854377,"{'159915': {'shares': 628500.0, 'price': 2.313, 'value': 1453720.5, 'profit_pct': 13.04742224507393}}",0.0043029523563398175,1.466910049854377,-2.9118308926322167
2025-08-05,13189.549854377052,1458120.0,1471309.549854377,"{'159915': {'shares': 628500.0, 'price': 2.32, 'value': 1458120.0, 'profit_pct': 13.389545874868777}}",0.0029991614008211265,1.4713095498543771,-2.620647803369003
2025-08-06,13189.549854377052,1468176.0,1481365.549854377,"{'159915': {'shares': 628500.0, 'price': 2.336, 'value': 1468176.0, 'profit_pct': 14.171542742971322}}",0.006834727607793578,1.481365549854377,-1.9550864564816361
2025-08-07,14770.413963877363,1452755.0,1467525.4139638774,"{'513050': {'shares': 1001900.0, 'price': 1.45, 'value': 1452755.0, 'profit_pct': -0.09990009990008128}}",-0.00934282283792831,1.4675254139638774,-2.871102713878726
2025-08-08,14563.01628858759,1430203.2,1444766.2162885875,"{'159915': {'shares': 618600.0, 'price': 2.312, 'value': 1430203.2, 'profit_pct': -0.09990009990009428}}",-0.015508554372367422,1.4447662162885875,-4.37743149856863
2025-08-11,14563.01628858759,1458040.2000000002,1472603.2162885878,"{'159915': {'shares': 618600.0, 'price': 2.357, 'value': 1458040.2000000002, 'profit_pct': 1.844522259747195}}",0.019267477108863895,1.4726032162885878,-2.5350258488765265
2025-08-12,14563.01628858759,1475360.9999999998,1489924.0162885874,"{'159915': {'shares': 618600.0, 'price': 2.385, 'value': 1475360.9999999998, 'profit_pct': 3.0543850613054806}}",0.011762027821488275,1.4899240162885874,-1.3886401112903735
2025-08-13,14563.01628858759,1529797.7999999998,1544360.8162885874,"{'159915': {'shares': 618600.0, 'price': 2.473, 'value': 1529797.7999999998, 'profit_pct': 6.856811009060151}}",0.03653662831451143,1.5443608162885873,0.0
2025-08-14,14563.01628858759,1513095.6,1527658.6162885877,"{'159915': {'shares': 618600.0, 'price': 2.446, 'value': 1513095.6, 'profit_pct': 5.690157593271801}}",-0.010814959706202942,1.5276586162885877,-1.0814959706202942
2025-08-15,14563.01628858759,1552067.4,1566630.4162885875,"{'159915': {'shares': 618600.0, 'price': 2.509, 'value': 1552067.4, 'profit_pct': 8.41234889677797}}",0.025510804301736467,1.5666304162885876,0.0
2025-08-18,14563.01628858759,1597225.2,1611788.2162885875,"{'159915': {'shares': 618600.0, 'price': 2.582, 'value': 1597225.2, 'profit_pct': 11.566634057983546}}",0.028824794623214745,1.6117882162885875,0.0
2025-08-19,14563.01628858759,1592895.0,1607458.0162885876,"{'159915': {'shares': 618600.0, 'price': 2.575, 'value': 1592895.0, 'profit_pct': 11.264168357593986}}",-0.002686581249471409,1.6074580162885876,-0.2686581249471409
2025-08-20,14563.01628858759,1600936.8,1615499.8162885876,"{'159915': {'shares': 618600.0, 'price': 2.588, 'value': 1600936.8, 'profit_pct': 11.825890372603192}}",0.0050028056213671235,1.6154998162885876,0.0
2025-08-21,14563.01628858759,1591039.2,1605602.2162885875,"{'159915': {'shares': 618600.0, 'price': 2.572, 'value': 1591039.2, 'profit_pct': 11.134540200284162}}",-0.006126648793274736,1.6056022162885875,-0.6126648793274736
2025-08-22,14563.01628858759,1646713.2,1661276.2162885875,"{'159915': {'shares': 618600.0, 'price': 2.662, 'value': 1646713.2, 'profit_pct': 15.023384919578703}}",0.034674840028990905,1.6612762162885875,0.0
2025-08-25,14563.01628858759,1693108.2,1707671.2162885875,"{'159915': {'shares': 618600.0, 'price': 2.737, 'value': 1693108.2, 'profit_pct': 18.264088852324164}}",0.027927324514191776,1.7076712162885876,0.0
2025-08-26,14563.01628858759,1680117.6,1694680.6162885877,"{'159915': {'shares': 618600.0, 'price': 2.716, 'value': 1680117.6, 'profit_pct': 17.35669175115544}}",-0.007607202063306562,1.6946806162885877,-0.7607202063306562
2025-08-27,14563.01628858759,1667745.6,1682308.6162885877,"{'159915': {'shares': 618600.0, 'price': 2.696, 'value': 1667745.6, 'profit_pct': 16.492504035756653}}",-0.007300490653569414,1.6823086162885876,-1.4852156409313033
2025-08-28,14563.01628858759,1735791.6,1750354.6162885877,"{'159915': {'shares': 618600.0, 'price': 2.806, 'value': 1735791.6, 'profit_pct': 21.245536470449984}}",0.04044798875851874,1.7503546162885877,0.0
2025-08-29,14563.01628858759,1772289.0000000002,1786852.0162885878,"{'159915': {'shares': 618600.0, 'price': 2.865, 'value': 1772289.0000000002, 'profit_pct': 23.794890230876415}}",0.02085143185292848,1.786852016288588,0.0
2025-09-01,14563.01628858759,1810642.2,1825205.2162885875,"{'159915': {'shares': 618600.0, 'price': 2.927, 'value': 1810642.2, 'profit_pct': 26.473872148612653}}",0.021464116586253024,1.8252052162885875,0.0
2025-09-02,14563.01628858759,1761772.7999999998,1776335.8162885874,"{'159915': {'shares': 618600.0, 'price': 2.848, 'value': 1761772.7999999998, 'profit_pct': 23.06033067278743}}",-0.0267747426776328,1.7763358162885874,-2.67747426776328
2025-09-03,14563.01628858759,1775382.0,1789945.0162885876,"{'159915': {'shares': 618600.0, 'price': 2.87, 'value': 1775382.0, 'profit_pct': 24.010937159726108}}",0.007661389178333922,1.7899450162885875,-1.9318485223102089
2025-09-04,14563.01628858759,1701768.5999999999,1716331.6162885875,"{'159915': {'shares': 618600.0, 'price': 2.751, 'value': 1701768.5999999999, 'profit_pct': 18.869020253103308}}",-0.041126067745162365,1.7163316162885875,-5.965005963624526
2025-09-05,14563.01628858759,1821158.4,1835721.4162885875,"{'159915': {'shares': 618600.0, 'price': 2.944, 'value': 1821158.4, 'profit_pct': 27.208431706701617}}",0.06956103288370907,1.8357214162885875,0.0
2025-09-08,14563.01628858759,1798888.8,1813451.8162885876,"{'159915': {'shares': 618600.0, 'price': 2.908, 'value': 1798888.8, 'profit_pct': 25.652893818983795}}",-0.012131252488748467,1.8134518162885875,-1.2131252488748467
2025-09-09,14563.01628858759,1759917.0000000002,1774480.0162885878,"{'159915': {'shares': 618600.0, 'price': 2.845, 'value': 1759917.0000000002, 'profit_pct': 22.930702515477627}}",-0.02149039729092972,1.7744800162885879,-3.336094434405845
2025-09-10,14563.01628858759,1778475.0,1793038.0162885876,"{'159915': {'shares': 618600.0, 'price': 2.875, 'value': 1778475.0, 'profit_pct': 24.2269840885758}}",0.010458275004310735,1.7930380162885875,-2.325156727010136
2025-09-11,14563.01628858759,1871265.0,1885828.0162885876,"{'159915': {'shares': 618600.0, 'price': 3.025, 'value': 1871265.0, 'profit_pct': 30.708391954066705}}",0.051750157641423655,1.8858280162885876,0.0
2025-09-12,14563.01628858759,1852707.0,1867270.0162885876,"{'159915': {'shares': 618600.0, 'price': 2.995, 'value': 1852707.0, 'profit_pct': 29.41211038096853}}",-0.00984077012310125,1.8672700162885876,-0.984077012310125
2025-09-15,14563.01628858759,1878688.2,1893251.2162885875,"{'159915': {'shares': 618600.0, 'price': 3.037, 'value': 1878688.2, 'profit_pct': 31.22690458330598}}",0.013914002674150217,1.8932512162885875,0.0
2025-09-16,14563.01628858759,1892297.4000000001,1906860.4162885877,"{'159915': {'shares': 618600.0, 'price': 3.059, 'value': 1892297.4000000001, 'profit_pct': 32.177511070244655}}",0.007188269513793699,1.9068604162885878,0.0
2025-09-17,14563.01628858759,1929413.4000000001,1943976.4162885877,"{'159915': {'shares': 618600.0, 'price': 3.119, 'value': 1929413.4000000001, 'profit_pct': 34.770074216441024}}",0.019464455648117385,1.9439764162885877,0.0
2025-09-18,14563.01628858759,1897246.2000000002,1911809.2162885878,"{'159915': {'shares': 618600.0, 'price': 3.067, 'value': 1897246.2000000002, 'profit_pct': 32.52318615640417}}",-0.016547114322206236,1.9118092162885878,-1.6547114322206236
2025-09-19,14563.01628858759,1894153.2,1908716.2162885875,"{'159915': {'shares': 618600.0, 'price': 3.062, 'value': 1894153.2, 'profit_pct': 32.30713922755446}}",-0.001617839255950826,1.9087162162885876,-1.8138183007033848
2025-09-22,14563.01628858759,1906525.2,1921088.2162885875,"{'159915': {'shares': 618600.0, 'price': 3.082, 'value': 1906525.2, 'profit_pct': 33.17132694295325}}",0.0064818436048375005,1.9210882162885876,-1.1773908267723732
2025-09-23,14563.01628858759,1913329.8,1927892.8162885876,"{'159915': {'shares': 618600.0, 'price': 3.093, 'value': 1913329.8, 'profit_pct': 33.64663018642259}}",0.0035420549365223764,1.9278928162885876,-0.8273557161103118
2025-09-24,19810.012583388016,1944460.0,1964270.012583388,"{'513050': {'shares': 1130500.0, 'price': 1.72, 'value': 1944460.0, 'profit_pct': -0.09990009990008376}}",0.01886888938402209,1.964270012583388,0.0
2025-09-25,19810.012583388016,1959156.5,1978966.512583388,"{'513050': {'shares': 1130500.0, 'price': 1.733, 'value': 1959156.5, 'profit_pct': 0.6551587946937018}}",0.007481914352839514,1.978966512583388,0.0
2025-09-26,19810.012583388016,1922980.5,1942790.512583388,"{'513050': {'shares': 1130500.0, 'price': 1.701, 'value': 1922980.5, 'profit_pct': -1.2034477150756007}}",-0.018280248690401013,1.942790512583388,-1.8280248690401013
2025-09-29,19890.46051276801,1952861.4000000001,1972751.8605127682,"{'159915': {'shares': 607800.0, 'price': 3.213, 'value': 1952861.4000000001, 'profit_pct': -0.0999000999000902}}",0.015421810913385459,1.972751860512768,-0.3140352315768702
2025-09-30,19774.250671098707,1950331.4999999998,1970105.7506710985,"{'513050': {'shares': 1111300.0, 'price': 1.755, 'value': 1950331.4999999998, 'profit_pct': -0.0999000999000845}}",-0.0013413292845567693,1.9701057506710984,-0.4477469353800445
2025-10-09,19660.439215029124,1930971.5,1950631.9392150291,"{'159915': {'shares': 596900.0, 'price': 3.235, 'value': 1930971.5, 'profit_pct': -0.09990009990008926}}",-0.00988465286669804,1.950631939215029,-1.4317863990214952
2025-10-10,18859.282084099017,1843408.6,1862267.882084099,"{'518880': {'shares': 214300.0, 'price': 8.602, 'value': 1843408.6, 'profit_pct': -0.0999000999000973}}",-0.04530022058722638,1.8622678820840992,-5.8969482180346695
2025-10-13,18859.282084099017,1898483.7,1917342.982084099,"{'518880': {'shares': 214300.0, 'price': 8.859, 'value': 1898483.7, 'profit_pct': 2.8847924918606145}}",0.029574209236946203,1.917342982084099,-3.113924874799634
2025-10-14,18859.282084099017,1923556.8000000003,1942416.0820840993,"{'518880': {'shares': 214300.0, 'price': 8.976, 'value': 1923556.8000000003, 'profit_pct': 4.243582504452078}}",0.013077003037164747,1.9424160820840992,-1.8469453761284171
2025-10-15,18859.282084099017,1968774.0999999999,1987633.3820840989,"{'518880': {'shares': 214300.0, 'price': 9.187, 'value': 1968774.0999999999, 'profit_pct': 6.694049963057163}}",0.02327889498911273,1.9876333820840988,0.0
2025-10-16,18859.282084099017,1980989.2,1999848.482084099,"{'518880': {'shares': 214300.0, 'price': 9.244, 'value': 1980989.2, 'profit_pct': 7.3560245845760805}}",0.006145549833336039,1.999848482084099,0.0
2025-10-17,18859.282084099017,2050422.4,2069281.682084099,"{'518880': {'shares': 214300.0, 'price': 9.568, 'value': 2050422.4, 'profit_pct': 11.118827696367797}}",0.03471923029270774,2.069281682084099,0.0
2025-10-20,18859.282084099017,1986132.4000000001,2004991.6820840992,"{'518880': {'shares': 214300.0, 'price': 9.268, 'value': 1986132.4000000001, 'profit_pct': 7.634750741005107}}",-0.031068752290528856,2.004991682084099,-3.1068752290528856
2025-10-21,18859.282084099017,2033707.0,2052566.282084099,"{'518880': {'shares': 214300.0, 'price': 9.49, 'value': 2033707.0, 'profit_pct': 10.212967687973503}}",0.02372807848786085,2.052566282084099,-0.807787559553752
2025-10-22,18859.282084099017,1950344.3000000003,1969203.5820840993,"{'518880': {'shares': 214300.0, 'price': 9.101, 'value': 1950344.3000000003, 'profit_pct': 5.695281235853205}}",-0.04061388941620747,1.9692035820840994,-4.83636910655899
2025-10-23,18859.282084099017,1927414.2,1946273.482084099,"{'518880': {'shares': 214300.0, 'price': 8.994, 'value': 1927414.2, 'profit_pct': 4.452627121773828}}",-0.01164435216786086,1.946273482084099,-5.9444879382545395
2025-10-24,18859.282084099017,1917984.9999999998,1936844.2820840988,"{'518880': {'shares': 214300.0, 'price': 8.95, 'value': 1917984.9999999998, 'profit_pct': 3.941629168320626}}",-0.004844745657174188,1.9368442820840988,-6.400162971848977
2025-10-27,18859.282084099017,1910270.2,1929129.482084099,"{'518880': {'shares': 214300.0, 'price': 8.914, 'value': 1910270.2, 'profit_pct': 3.5235399336771063}}",-0.003983180305903833,1.929129482084099,-6.772987999335312
2025-10-28,18759.296229299158,1837653.1,1856412.3962292993,"{'513100': {'shares': 937100.0, 'price': 1.961, 'value': 1837653.1, 'profit_pct': -0.09990009990009377}}",-0.037694248379969375,1.8564123962292993,-10.287110145410761
2025-10-29,18759.296229299158,1874200.0,1892959.2962292992,"{'513100': {'shares': 937100.0, 'price': 2.0, 'value': 1874200.0, 'profit_pct': 1.8868943397245306}}",0.019686843329765003,1.8929592962292991,-8.520946538182994
2025-10-30,18759.296229299158,1860143.5,1878902.7962292992,"{'513100': {'shares': 937100.0, 'price': 1.985, 'value': 1860143.5, 'profit_pct': 1.1227426321766016}}",-0.007425674724226727,1.8789027962292992,-9.200240233270595
2025-10-31,18759.296229299158,1857332.2,1876091.496229299,"{'513100': {'shares': 937100.0, 'price': 1.982, 'value': 1857332.2, 'profit_pct': 0.969912290667009}}",-0.001496245577813804,1.8760914962292992,-9.33609897228812
2025-11-03,18759.296229299158,1851709.6,1870468.8962292993,"{'513100': {'shares': 937100.0, 'price': 1.976, 'value': 1851709.6, 'profit_pct': 0.6642516076478353}}",-0.0029969753667667964,1.8704688962292992,-9.607816450323147
2025-11-04,18759.296229299158,1817974.0,1836733.2962292992,"{'513100': {'shares': 937100.0, 'price': 1.94, 'value': 1817974.0, 'profit_pct': -1.169712490467208}}",-0.01803590536469657,1.8367332962292993,-11.2381213185334
2025-11-05,18759.296229299158,1791735.2,1810494.496229299,"{'513100': {'shares': 937100.0, 'price': 1.912, 'value': 1791735.2, 'profit_pct': -2.5961290112233524}}",-0.014285579759384048,1.810494496229299,-12.506136216030272
2025-11-06,18759.296229299158,1826407.9000000001,1845167.1962292993,"{'513100': {'shares': 937100.0, 'price': 1.949, 'value': 1826407.9000000001, 'profit_pct': -0.7112214659384415}}",0.019150955759441812,1.8451671962292993,-10.830545101480837
2025-11-07,18759.296229299158,1802980.4,1821739.696229299,"{'513100': {'shares': 937100.0, 'price': 1.924, 'value': 1802980.4, 'profit_pct': -1.984807645185005}}",-0.012696681389022912,1.821739696229299,-11.962701259960184
2025-11-10,18759.296229299158,1828282.1,1847041.3962292993,"{'513100': {'shares': 937100.0, 'price': 1.951, 'value': 1828282.1, 'profit_pct': -0.6093345715987168}}",0.01388875702295489,1.8470413962292993,-10.739972608802494
2025-11-11,18759.296229299158,1835778.9000000001,1854538.1962292993,"{'513100': {'shares': 937100.0, 'price': 1.959, 'value': 1835778.9000000001, 'profit_pct': -0.2017869942398184}}",0.004058815365646229,1.8545381962292993,-10.377682638089103
2025-11-12,18759.296229299158,1849835.4,1868594.696229299,"{'513100': {'shares': 937100.0, 'price': 1.974, 'value': 1849835.4, 'profit_pct': 0.5623647133081106}}",0.007579514958807376,1.868594696229299,-9.698388943001513
2025-11-13,18759.296229299158,1850772.5,1869531.7962292992,"{'513100': {'shares': 937100.0, 'price': 1.975, 'value': 1850772.5, 'profit_pct': 0.6133081604779785}}",0.0005014998714762964,1.8695317962292992,-9.65310269666233
2025-11-14,18759.296229299158,1802043.3,1820802.5962292992,"{'513100': {'shares': 937100.0, 'price': 1.923, 'value': 1802043.3, 'profit_pct': -2.0357510923548614}}",-0.02606492176184594,1.8208025962292993,-12.007987506299356
2025-11-17,27817.797666869592,1775231.9999999998,1803049.7976668694,"{'511260': {'shares': 13400.0, 'price': 132.48, 'value': 1775231.9999999998, 'profit_pct': -0.09990009990009}}",-0.0097499853082339,1.8030497976668693,-12.86590833535487
2025-11-18,27817.797666869592,1775633.9999999998,1803451.7976668694,"{'511260': {'shares': 13400.0, 'price': 132.51, 'value': 1775633.9999999998, 'profit_pct': -0.07727779466908824}}",0.00022295557256390985,1.8034517976668694,-12.846481304057944
2025-11-19,27817.797666869592,1774897.0000000002,1802714.7976668698,"{'511260': {'shares': 13400.0, 'price': 132.455, 'value': 1774897.0000000002, 'profit_pct': -0.1187520209259069}}",-0.0004086607698375877,1.8027147976668698,-12.882097528102287
2025-11-20,27817.797666869592,1775379.4000000001,1803197.1976668697,"{'511260': {'shares': 13400.0, 'price': 132.491, 'value': 1775379.4000000001, 'profit_pct': -0.09160525464870482}}",0.0002675964055014468,1.8031971976668697,-12.858785090545977
2025-11-21,27817.797666869592,1775017.6,1802835.3976668697,"{'511260': {'shares': 13400.0, 'price': 132.464, 'value': 1775017.6, 'profit_pct': -0.11196532935661711}}",-0.00020064361261662444,1.8028353976668696,-12.876269418713216
2025-11-24,27817.797666869592,1775205.2000000002,1803022.9976668698,"{'511260': {'shares': 13400.0, 'price': 132.478, 'value': 1775205.2000000002, 'profit_pct': -0.10140825358214249}}",0.00010405830739901312,1.8030229976668697,-12.867203470774646
2025-11-25,18223.173613830004,1778574.0,1796797.17361383,"{'518880': {'shares': 197400.0, 'price': 9.01, 'value': 1778574.0, 'profit_pct': -0.09990009990007982}}",-0.003452992036760527,1.79679717361383,-13.168072323330737
2025-11-26,18223.173613830004,1778771.4,1796994.57361383,"{'518880': {'shares': 197400.0, 'price': 9.011, 'value': 1778771.4, 'profit_pct': -0.08881240845723358}}",0.00010986214966202112,1.79699457361383,-13.158532781096877
2025-11-27,18223.173613830004,1778574.0,1796797.17361383,"{'518880': {'shares': 197400.0, 'price': 9.01, 'value': 1778574.0, 'profit_pct': -0.09990009990007982}}",-0.00010985008129593687,1.79679717361383,-13.168072323330737
2025-11-28,18223.173613830004,1789825.8,1808048.97361383,"{'518880': {'shares': 197400.0, 'price': 9.067, 'value': 1789825.8, 'profit_pct': 0.5320983123425099}}",0.006262142530739645,1.80804897361383,-12.624318416000547
2025-12-01,18223.173613830004,1808381.4,1826604.57361383,"{'518880': {'shares': 197400.0, 'price': 9.161, 'value': 1808381.4, 'profit_pct': 1.574341307970627}}",0.010262775107751532,1.8266045736138299,-11.727601446017456
2025-12-02,18223.173613830004,1798708.8,1816931.97361383,"{'518880': {'shares': 197400.0, 'price': 9.112, 'value': 1798708.8, 'profit_pct': 1.031044427270866}}",-0.005295398982201771,1.81693197361383,-12.195039015476727
2025-12-03,18223.173613830004,1795550.4,1813773.57361383,"{'518880': {'shares': 197400.0, 'price': 9.096, 'value': 1795550.4, 'profit_pct': 0.853641364185228}}",-0.0017383149429189837,1.8137735736138298,-12.347671691218531
2025-12-04,18223.173613830004,1789233.6,1807456.77361383,"{'518880': {'shares': 197400.0, 'price': 9.064, 'value': 1789233.6, 'profit_pct': 0.4988352380139516}}",-0.0034826838872803467,1.80745677361383,-12.652937042702138
2025-12-05,18223.173613830004,1803446.4,1821669.57361383,"{'518880': {'shares': 197400.0, 'price': 9.136, 'value': 1803446.4, 'profit_pct': 1.2971490218993136}}",0.007863424568424149,1.82166957361383,-11.966090001864027
2025-12-08,18350.193972750334,1793517.5999999999,1811867.7939727502,"{'159915': {'shares': 565600.0, 'price': 3.171, 'value': 1793517.5999999999, 'profit_pct': -0.09990009990008702}}",-0.005380657273445499,1.81186779397275,-12.439770300005348
2025-12-09,18350.193972750334,1803132.8,1821482.9939727504,"{'159915': {'shares': 565600.0, 'price': 3.188, 'value': 1803132.8, 'profit_pct': 0.43567281031805655}}",0.005306788956669806,1.8214829939727504,-11.97510663998994
2025-12-10,18350.193972750334,1805395.2000000002,1823745.3939727505,"{'159915': {'shares': 565600.0, 'price': 3.192, 'value': 1805395.2000000002, 'profit_pct': 0.5616899656634997}}",0.001242064849074298,1.8237453939727506,-11.86577401410397
2025-12-11,18350.193972750334,1779377.5999999999,1797727.7939727502,"{'159915': {'shares': 565600.0, 'price': 3.146, 'value': 1779377.5999999999, 'profit_pct': -0.8875073208091028}}",-0.01426602643438346,1.7977277939727503,-13.123099211792677
2025-12-12,18865.76740567037,1790038.0,1808903.7674056704,"{'518880': {'shares': 194000.0, 'price': 9.227, 'value': 1790038.0, 'profit_pct': -0.09990009990009134}}",0.006216721725274432,1.8089037674056703,-12.583009695238111
2025-12-15,18865.76740567037,1814094.0000000002,1832959.7674056706,"{'518880': {'shares': 194000.0, 'price': 9.351, 'value': 1814094.0000000002, 'profit_pct': 1.2426394457390595}}",0.013298662114293203,1.8329597674056706,-11.420480678126632
2025-12-16,18865.76740567037,1792560.0,1811425.7674056704,"{'518880': {'shares': 194000.0, 'price': 9.24, 'value': 1792560.0, 'profit_pct': 0.04085001375562437}}",-0.011748212035487815,1.8114257674056704,-12.461131653121594
2025-12-17,18865.76740567037,1806140.0,1825005.7674056704,"{'518880': {'shares': 194000.0, 'price': 9.31, 'value': 1806140.0, 'profit_pct': 0.798735241132564}}",0.007496857030718562,1.8250057674056703,-11.804865272494148
2025-12-18,18299.536364190513,1803563.6,1821863.1363641906,"{'159915': {'shares': 583300.0, 'price': 3.092, 'value': 1803563.6, 'profit_pct': -0.09990009990008862}}",-0.0017219841699169791,1.8218631363641906,-11.956735898358605
2025-12-19,18299.536364190513,1812313.1,1830612.6363641906,"{'159915': {'shares': 583300.0, 'price': 3.107, 'value': 1812313.1, 'profit_pct': 0.3847381596411504}}",0.004802501255643632,1.8306126363641906,-11.533908011959504
2025-12-22,18299.536364190513,1851977.5,1870277.0363641905,"{'159915': {'shares': 583300.0, 'price': 3.175, 'value': 1851977.5, 'profit_pct': 2.58176493622807}}",0.02166728187716327,1.8702770363641905,-9.61708826028358
2025-12-23,19635.83709177072,1851651.9,1871287.7370917706,"{'518880': {'shares': 192100.0, 'price': 9.639, 'value': 1851651.9, 'profit_pct': -0.09990009990008103}}",0.0005404016131989042,1.8712877370917707,-9.568245188973822
2025-12-24,19635.83709177072,1852228.2,1871864.0370917707,"{'518880': {'shares': 192100.0, 'price': 9.642, 'value': 1852228.2, 'profit_pct': -0.06880763183282186}}",0.00030796974114499776,1.8718640370917707,-9.54039494485337
2025-12-25,18851.588848290965,1833640.2,1852491.788848291,"{'159915': {'shares': 569100.0, 'price': 3.222, 'value': 1833640.2, 'profit_pct': -0.09990009990008795}}",-0.010349174865059929,1.852491788848291,-10.476577215793348
2025-12-26,19396.71236177138,1830605.0,1850001.7123617714,"{'518880': {'shares': 189700.0, 'price': 9.65, 'value': 1830605.0, 'profit_pct': -0.09990009990008776}}",-0.0013441768009496702,1.8500017123617714,-10.596912523841484
2025-12-29,18602.242906901753,1810184.0,1828786.2429069018,"{'159915': {'shares': 564800.0, 'price': 3.205, 'value': 1810184.0, 'profit_pct': -0.09990009990008303}}",-0.011467810712339932,1.8287862429069017,-11.622170208116845
2025-12-30,18602.242906901753,1823739.2,1842341.4429069017,"{'159915': {'shares': 564800.0, 'price': 3.229, 'value': 1823739.2, 'profit_pct': 0.6481817714267188}}",0.007412129248333343,1.8423414429069016,-10.967102311012189
2025-12-31,18602.242906901753,1799452.8,1818055.0429069018,"{'159915': {'shares': 564800.0, 'price': 3.186, 'value': 1799452.8, 'profit_pct': -0.692131581367138}}",-0.013182355579908211,1.8180550429069018,-12.140765626658023
2026-01-05,18602.242906901753,1853108.8,1871711.0429069018,"{'159915': {'shares': 564800.0, 'price': 3.281, 'value': 1853108.8, 'profit_pct': 2.269025825968123}}",0.02951285782536539,1.8717110429069017,-9.547788533952117
2026-01-06,19440.24047120218,1859853.4,1879293.640471202,"{'518880': {'shares': 194200.0, 'price': 9.577, 'value': 1859853.4, 'profit_pct': -0.09990009990008314}}",0.004051158213248529,1.8792936404712022,-9.18135231456495
2026-01-07,19440.24047120218,1848395.6,1867835.8404712023,"{'518880': {'shares': 194200.0, 'price': 9.518, 'value': 1848395.6, 'profit_pct': -0.7153439647957522}}",-0.006096865201505652,1.8678358404712023,-9.735061367286079
2026-01-08,19440.24047120218,1847036.2,1866476.4404712021,"{'518880': {'shares': 194200.0, 'price': 9.511, 'value': 1847036.2, 'profit_pct': -0.7883627284274578}}",-0.0007277941511483199,1.8664764404712022,-9.80075566167673
2026-01-09,18877.806873762747,1858491.2,1877369.0068737627,"{'159915': {'shares': 560800.0, 'price': 3.314, 'value': 1858491.2, 'profit_pct': -0.09990009990008772}}",0.005835898148176311,1.8773690068737627,-9.27436205867581
2026-01-12,18877.806873762747,1890456.8,1909334.6068737628,"{'159915': {'shares': 560800.0, 'price': 3.371, 'value': 1890456.8, 'profit_pct': 1.618357502485455}}",0.017026807134325583,1.9093346068737629,-7.7295941193102236
2026-01-13,18877.806873762747,1854004.8,1872882.6068737628,"{'159915': {'shares': 560800.0, 'price': 3.306, 'value': 1854004.8, 'profit_pct': -0.34105906163841}}",-0.019091467712767485,1.8728826068737627,-9.49117159402536
2026-01-14,18877.806873762747,1868585.5999999999,1887463.4068737626,"{'159915': {'shares': 560800.0, 'price': 3.332, 'value': 1868585.5999999999, 'profit_pct': 0.44270756401113065}}",0.007785218329481092,1.8874634068737626,-8.786540604139315
2026-01-15,19068.517315242905,1874730.0000000002,1893798.5173152431,"{'518880': {'shares': 190000.0, 'price': 9.867, 'value': 1874730.0000000002, 'profit_pct': -0.09990009990008039}}",0.003356414973879396,1.8937985173152432,-8.480390383203707
2026-01-16,18963.54640270304,1868071.8,1887035.346402703,"{'159915': {'shares': 558300.0, 'price': 3.346, 'value': 1868071.8, 'profit_pct': -0.09990009990008877}}",-0.0035712198793607097,1.887035346402703,-8.807227032418542
2026-01-19,19485.93690224318,1847107.6,1866593.5369022433,"{'518880': {'shares': 184600.0, 'price': 10.006, 'value': 1847107.6, 'profit_pct': -0.09990009990008843}}",-0.010832764494543512,1.8665935369022433,-9.795096865580721
2026-01-20,19485.93690224318,1861137.2000000002,1880623.1369022434,"{'518880': {'shares': 184600.0, 'price': 10.082, 'value': 1861137.2000000002, 'profit_pct': 0.6588853880479072}}",0.0075161516005692874,1.8806231369022435,-9.117103138507765
2026-01-21,19485.93690224318,1915594.2000000002,1935080.1369022434,"{'518880': {'shares': 184600.0, 'price': 10.377, 'value': 1915594.2000000002, 'profit_pct': 3.6041711636355016}}",0.028956891432114107,1.9350801369022435,-6.485416961053514
2026-01-22,19485.93690224318,1908948.5999999999,1928434.536902243,"{'518880': {'shares': 184600.0, 'price': 10.341, 'value': 1908948.5999999999, 'profit_pct': 3.244746458818019}}",-0.0034342763760879524,1.928434536902243,-6.806571884403878
2026-01-23,19485.93690224318,1959898.2000000002,1979384.1369022434,"{'518880': {'shares': 184600.0, 'price': 10.617, 'value': 1959898.2000000002, 'profit_pct': 6.000335862418631}}",0.02642018643881139,1.9793841369022434,-4.3443841387178495
2026-01-26,19485.93690224318,2016570.4,2036056.336902243,"{'518880': {'shares': 184600.0, 'price': 10.924, 'value': 2016570.4, 'profit_pct': 9.06542987294537}}",0.0286312287460746,2.0360563369022433,-1.6056463201468363
2026-01-27,19485.93690224318,2018416.4,2037902.336902243,"{'518880': {'shares': 184600.0, 'price': 10.934, 'value': 2018416.4, 'profit_pct': 9.165270068727997}}",0.0009066546767604322,2.037902336902243,-1.5164366192161771
2026-01-28,19485.93690224318,2082287.9999999998,2101773.9369022427,"{'518880': {'shares': 184600.0, 'price': 11.28, 'value': 2082287.9999999998, 'profit_pct': 12.619740842807007}}",0.031341835594088874,2.1017739369022426,0.0
